s1_name,patch_id,latitude,longitude,country,season,climate_zone
S1A_IW_GRDH_1SDV_20170928T161150_35VLC_32_59,S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_32_59,56.17513595350323,24.406464565731003,Lithuania,Fall,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170928T161150_35VLC_36_62,S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_36_62,56.1444192572677,24.485814834147472,Lithuania,Fall,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170928T161150_35VLC_47_64,S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_47_64,56.1270115243759,24.69936675394784,Lithuania,Fall,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170928T161150_35VLC_49_58,S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_49_58,56.19236359137647,24.734140990736698,Lithuania,Fall,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170928T161150_35VLC_50_66,S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_50_66,56.106529095927606,24.758487797637766,Lithuania,Fall,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20170925T043436_35VLC_62_56,S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_62_56,56.21826282416135,24.984228219800453,Lithuania,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170929T045032_34UEG_25_31,S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_25_31,55.60513063997532,21.485381879465393,Lithuania,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170929T045032_34UEG_32_43,S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_32_43,55.47514513705533,21.616675058620086,Lithuania,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170929T045032_34UEG_40_31,S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_40_31,55.603667331118714,21.771063737476762,Lithuania,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170929T045057_34UEG_40_68,S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_40_68,55.204732613469325,21.76333543938787,Lithuania,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170929T045032_34UEG_41_36,S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_41_36,55.549637837864665,21.789026434639133,Lithuania,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170929T045032_34UEG_45_46,S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_45_46,55.44130847085618,21.86273841790469,Lithuania,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170929T045032_34UEG_65_34,S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_65_34,55.56740977797512,22.24609767766336,Lithuania,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170929T045032_34UEG_66_23,S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_66_23,55.68579439657958,22.268947675980538,Lithuania,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20170929T045032_34UEG_67_35,S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_67_35,55.55623706669847,22.28379398752014,Lithuania,Fall,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20171016T055031_31UGR_35_68,S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_35_68,49.76402197221672,6.3684018765900605,Luxembourg,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_24_34,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_24_34,60.058643559698815,19.731245602524645,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_28_41,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_28_41,59.984032919696084,19.82012641650934,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_29_43,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_29_43,59.96267737297964,19.842377888949947,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_30_65,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_30_65,59.72585220770237,19.87191158415226,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045729_34VDM_31_30,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_31_30,60.10309644468013,19.88062118563839,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_31_39,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_31_39,60.00613967860173,19.88389941981847,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_32_33,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_32_33,60.070958184099574,19.903272503204157,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045729_34VDM_34_30,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_34_30,60.10362806839636,19.945353543153413,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_36_38,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_36_38,60.01777818313933,19.99114401795296,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_42_39,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_42_39,60.007927238721685,20.120567638570233,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_44_50,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_44_50,59.889692103047764,20.166581506692584,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_45_46,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_45_46,59.93292264809363,20.186968920313564,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_51_59,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_51_59,59.793584233613196,20.318653083508853,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045729_34VDM_52_32,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_52_32,60.08460456201966,20.33422695666609,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045729_34VDM_52_34,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_52_34,60.06305602937341,20.33466109221655,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_52_40,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_52_40,59.9984099955067,20.335959546787997,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_53_44,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_53_44,59.955418486217475,20.358305557194385,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045729_34VDM_55_31,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_55_31,60.0956886769379,20.398734339059217,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_56_65,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_56_65,59.72944468965837,20.42666118373285,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_64_52,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_64_52,59.87015607224609,20.59568450426406,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045729_34VDM_67_31,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_67_31,60.09661164816266,20.6576451268342,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_67_48,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_67_48,59.913438088812484,20.659532861240073,Finland,Fall,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171016T045754_34VDM_68_58,S2B_MSIL2A_20171016T101009_N9999_R022_T34VDM_68_58,59.80573995163203,20.682020332618166,Finland,Fall,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20171020T051351_34VDR_59_68,S2B_MSIL2A_20171019T102019_N9999_R065_T34VDR_59_68,63.288309759787545,20.428934586365095,Finland,Fall,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20171020T051351_34VDR_66_63,S2B_MSIL2A_20171019T102019_N9999_R065_T34VDR_66_63,63.342730496694905,20.59566547011978,Finland,Fall,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_24_37,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_24_37,52.829566089416836,-7.079290725003096,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_25_23,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_25_23,52.98021470172088,-7.054738657924957,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_27_49,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_27_49,52.6993134604394,-7.031733613314988,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_27_50,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_27_50,52.68853195368301,-7.03221862314045,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_29_31,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_29_31,52.892777718222305,-6.987298128176496,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_31_61,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_31_61,52.568739254888634,-6.966755232400313,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_32_44,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_32_44,52.75171085455234,-6.940461580615492,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_33_64,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_33_64,52.53578277860672,-6.932889017435483,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_38_49,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_38_49,52.69591073666084,-6.836531688735711,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_42_39,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_42_39,52.80238920817305,-6.7600350995591985,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_45_39,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_45_39,52.80136965525014,-6.706678054567117,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_47_31,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_47_31,52.88690596088745,-6.666487767980097,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_47_64,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_47_64,52.53120005461608,-6.6853975412792215,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_49_38,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_49_38,52.81075143801462,-6.63495531859159,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_53_53,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_53_53,52.64764023219656,-6.5728055702366035,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_54_47,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_54_47,52.711944083580526,-6.551469117201004,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_54_51,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_54_51,52.66883194877736,-6.553881075444684,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_55_28,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_55_28,52.91635062907343,-6.5220980295483795,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_55_58,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_55_58,52.59301833209658,-6.540388556281238,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_58_41,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_58_41,52.77512015194365,-6.476750742022091,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_59_28,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_59_28,52.91484098998033,-6.450781936906423,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_60_46,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_60_46,52.72047336683271,-6.444365396342374,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171112T181343_29UPU_64_31,S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_64_31,52.880565590985704,-6.363609897896862,Ireland,Fall,"Temperate, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_35_45,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_35_45,45.54434165946207,18.983735879692766,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_40_26,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_40_26,45.7507745057237,19.053455559729557,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_41_23,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_41_23,45.78342038568737,19.067756828152394,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_41_50,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_41_50,45.49195587758844,19.07775234129272,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_43_46,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_43_46,45.53565026991879,19.10700266137612,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_43_55,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_43_55,45.43849083124568,19.110255374542632,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_44_43,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_44_43,45.568290236041584,19.121284592004553,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_45_57,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_45_57,45.41740267612036,19.141633858162955,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_47_49,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_47_49,45.504264926210155,19.169498955939382,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_52_56,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_52_56,45.429895141261255,19.24860887013083,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_53_29,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_53_29,45.721627422420276,19.254934230424144,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_53_58,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_53_58,45.408536186690554,19.264604203501147,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_55_49,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_55_49,45.506167786441196,19.292328803971326,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_59_66,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_59_66,45.3235194738605,19.35907423492792,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_60_36,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_60_36,45.647648718215976,19.36503417413924,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_62_33,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_62_33,45.68047571750795,19.394896251540438,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_62_57,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_62_57,45.421346743449924,19.402257188996778,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171206T163254_34TCR_65_33,S2B_MSIL2A_20171206T094349_N9999_R036_T34TCR_65_33,45.68111574583462,19.441105720116855,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20171220T050912_33TWN_34_31,S2B_MSIL2A_20171219T095409_N9999_R079_T33TWN_34_31,47.512272515096875,15.549566007437079,Austria,Winter,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171220T050912_33TWN_42_28,S2B_MSIL2A_20171219T095409_N9999_R079_T33TWN_42_28,47.5439809675277,15.677471862785234,Austria,Winter,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171220T050937_33TWN_44_64,S2B_MSIL2A_20171219T095409_N9999_R079_T33TWN_44_64,47.15509498492688,15.704173734578058,Austria,Winter,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171220T050912_33TWN_49_38,S2B_MSIL2A_20171219T095409_N9999_R079_T33TWN_49_38,47.435301639723846,15.787473545653638,Austria,Winter,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171220T050937_33TWN_63_66,S2B_MSIL2A_20171219T095409_N9999_R079_T33TWN_63_66,47.13125838140249,16.004497627606067,Austria,Winter,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20171220T050912_33TWN_65_48,S2B_MSIL2A_20171219T095409_N9999_R079_T33TWN_65_48,47.32531010583124,16.039932889031213,Austria,Winter,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180126T161302_34VDN_23_62,S2B_MSIL2A_20180127T102259_N9999_R065_T34VDN_23_62,60.65465131472459,19.685922663473544,Finland,Winter,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180126T161302_34VDN_24_66,S2B_MSIL2A_20180127T102259_N9999_R065_T34VDN_24_66,60.61177951883112,19.70958924119323,Finland,Winter,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_25_38,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_25_38,43.836825732945734,21.380378831996218,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_27_40,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_27_40,43.815113944116916,21.41008329231776,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_28_42,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_28_42,43.7934508600941,21.4248508875662,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_29_40,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_29_40,43.81500297079169,21.43992477887293,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_30_42,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_30_42,43.79333607709806,21.454681533420537,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_33_28,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_33_28,43.94440598523737,21.500691755309468,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_34_55,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_34_55,43.652627219408544,21.513141990046897,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_34_68,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_34_68,43.51216779343528,21.511950361971028,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_36_27,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_36_27,43.955004437231615,21.545649045753517,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_37_46,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_37_46,43.74965650180885,21.558684831931117,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_39_56,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_39_56,43.64146471103711,21.58743742437038,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_47_48,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_47_48,43.72722304044527,21.707469192425037,Serbia,Winter,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_51_61,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_51_61,43.586387997490384,21.765275524948652,Serbia,Winter,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_54_34,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_54_34,43.8777789317636,21.813805367492275,Serbia,Winter,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_57_29,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_57_29,43.931466939929194,21.859387629944205,Serbia,Winter,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_59_41,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_59_41,43.80160019680038,21.887359200385596,Serbia,Winter,"Temperate, no dry season, hot summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_60_30,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_60_30,43.92031784693428,21.90406921821895,Serbia,Winter,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_62_25,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_62_25,43.97409180047506,21.934806370429754,Serbia,Winter,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180130T162407_34TEP_66_44,S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_66_44,43.768332784115856,21.991233314584207,Serbia,Winter,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180204T043318_35VNH_36_65,S2B_MSIL2A_20180204T094159_N9999_R036_T35VNH_36_65,60.62638531997492,27.800087807670984,Finland,Winter,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180204T043318_35VNH_55_38,S2B_MSIL2A_20180204T094159_N9999_R036_T35VNH_55_38,60.914073977756786,28.227740863507115,Finland,Winter,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180204T043318_35VNJ_30_47,S2B_MSIL2A_20180204T094159_N9999_R036_T35VNJ_30_47,61.718356768887496,27.692023991640482,Finland,Winter,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180204T043318_35VNJ_62_67,S2B_MSIL2A_20180204T094159_N9999_R036_T35VNJ_62_67,61.497381845462286,28.408467350930337,Finland,Winter,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180204T043318_35VNJ_68_63,S2B_MSIL2A_20180204T094159_N9999_R036_T35VNJ_68_63,61.53899364922086,28.545798517336358,Finland,Winter,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180204T043253_35VPK_36_36,S2B_MSIL2A_20180204T094159_N9999_R036_T35VPK_36_36,62.70824693190865,29.81158688204033,Finland,Winter,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180204T043253_35VPK_43_42,S2B_MSIL2A_20180204T094159_N9999_R036_T35VPK_43_42,62.64032649895401,29.969091551786416,Finland,Winter,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180204T043253_35VPK_55_32,S2B_MSIL2A_20180204T094159_N9999_R036_T35VPK_55_32,62.74163459070796,30.26131629961755,Finland,Winter,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180204T043253_35VPK_64_45,S2B_MSIL2A_20180204T094159_N9999_R036_T35VPK_64_45,62.596808784924725,30.455939564036328,Finland,Winter,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180219T063851_29UPV_24_43,S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_24_43,53.66291292463778,-7.04159369820131,Ireland,Winter,"Temperate, no dry season, warm summer"
